code,name,cf_sales20161,rateofreturn20161,cf_nm20161,cf_liabilities20161,cashflowratio20161,cf_sales20162,rateofreturn20162,cf_nm20162,cf_liabilities20162,cashflowratio20162,cf_sales20163,rateofreturn20163,cf_nm20163,cf_liabilities20163,cashflowratio20163,cf_sales20164,rateofreturn20164,cf_nm20164,cf_liabilities20164,cashflowratio20164,cf_sales20171,rateofreturn20171,cf_nm20171,cf_liabilities20171,cashflowratio20171,cf_sales20172,rateofreturn20172,cf_nm20172,cf_liabilities20172,cashflowratio20172,cf_sales20173,rateofreturn20173,cf_nm20173,cf_liabilities20173,cashflowratio20173,cf_sales20174,rateofreturn20174,cf_nm20174,cf_liabilities20174,cashflowratio20174,cf_sales20181,rateofreturn20181,cf_nm20181,cf_liabilities20181,cashflowratio20181
300575,中旗股份,,,,,,0.187,0.0839,1.9369,0.1792,27.276,0.1841,0.1137,2.0263,0.2368,28.9132,0.1163,0.0727,1.3544,0.1965,22.8342,-0.0367,-0.0082,-0.3043,-0.0239,-2.8749,0.0155,0.0067,0.1576,0.0187,2.1239,0.0399,0.0243,0.4555,0.0692,8.0817,0.1238,0.0932,1.3668,0.2249,26.8415,-0.1482,-0.0324,-1.8228,-0.0716,-8.5898
600624,复旦复华,-0.3818,-0.0317,-7.2226,-0.0835,-14.2278,-0.1498,-0.0248,-1.7907,-0.0627,-10.2873,-0.0848,-0.0216,-0.9988,-0.0522,-7.6105,-0.0388,-0.0113,-0.6179,-0.0227,-2.8996,-0.28,-0.0209,-4.4307,-0.043,-5.5496,-0.02,-0.0029,-0.3102,-0.0059,-0.7347,0.0991,0.0232,1.6326,0.0473,5.9114,0.1311,0.0402,1.976,0.08,9.7417,-0.1488,-0.013999999999999999,-3.028,-0.0274,-3.3101
002722,金轮股份,-0.0071,-0.0011,-0.1037,-0.0038,-0.3824,-0.0071,-0.0027,-0.0897,-0.0119,-1.2207,-0.0422,-0.025,-0.5518,-0.0973,-9.9162,-0.0331,-0.0246,-0.461,-0.0851,-8.646,-0.0826,-0.0143,-1.3858,-0.0492,-4.9961,-0.0267,-0.0107,-0.4183,-0.0358,-3.635,-0.0597,-0.035,-0.9794,-0.1076,-10.9041,0.0115,0.0095,0.2905,0.0296,3.002,-0.149,-0.0267,-3.6422,-0.0779,-7.9211
300045,华力创通,-0.6348,-0.0559,-10.3315,-0.2748,-32.8824,-0.3525,-0.0579,-5.686,-0.2581,-29.7695,-0.4111,-0.10099999999999999,-5.5063,-0.4811,-54.9554,0.0653,0.0216,0.555,0.1041,11.6492,-0.555,-0.0456,-7.0596,-0.2446,-27.4076,-0.3196,-0.0412,-3.6996,-0.1516,-16.3769,-0.3477,-0.0643,-4.0891,-0.2489,-26.8803,-0.1584,-0.0484,-1.1099,-0.1786,-19.085,-0.149,-0.0056,,-0.034,-3.7235
603726,朗迪集团,0.0715,0.0136,1.1523,0.0296,3.4258,0.0091,0.0032,0.1,0.0103,1.2353,0.0144,0.0076,0.1592,0.0251,2.9942,0.0125,0.0088,0.1448,0.0268,3.0652,-0.2802,-0.0581,-2.1104,-0.1637,-18.3201,-0.1231,-0.059000000000000004,-1.1782,-0.1503,-16.5291,-0.0669,-0.0507,-0.7263,-0.138,-15.2759,-0.0122,-0.0125,-0.1408,-0.0346,-3.8165,-0.1491,-0.0389,-1.6626,-0.1079,-11.865
300130,新国都,-0.6474,-0.0593,-25.1157,-0.15,-15.3626,0.0145,0.0031,0.2231,0.0065,0.9934,0.0027,0.0007,0.0246,0.0014,0.2053,0.2275,0.0916,1.7761,0.1941,31.0862,-0.396,-0.0298,-13.4746,-0.07,-12.722000000000001,-0.1457,-0.0274,-2.3182,-0.0641,-11.1516,-0.12,-0.0287,-1.8864,-0.0797,-14.0452,0.0381,0.0121,0.6547,0.0251,3.8006,-0.1493,-0.0101,-4.4462,-0.0215,-3.2867
002620,瑞和股份,-0.0677,-0.0149,-1.4239,-0.0283,-2.8301,0.0319,0.0093,0.6079,0.0209,2.0962,-0.0132,-0.0065,-0.2797,-0.0166,-1.6669999999999998,-0.0219,-0.0143,-0.5772,-0.0345,-3.4571,-0.0708,-0.0105,-1.0732,-0.0259,-2.5913,0.0423,0.0137,0.6645,0.0314,3.1462,0.0271,0.0131,0.4817,0.0277,2.7733,0.0211,0.0153,0.4262,0.0344,3.4455,-0.1494,-0.0283,-2.5894,-0.0647,-6.4727
603080,新疆火炬,,,,,,0.2854,0.0759,0.6188,0.3606,36.0569,,,,,,0.2748,0.15,0.7205,0.6791,67.9089,0.0445,,0.1775,,,0.2087,0.0553,0.8887,0.2907,29.5774,0.2936,0.1024,1.2831,0.5007,50.8467,0.263,0.0849,1.1131,0.5984,61.0351,-0.1496,-0.0137,-0.7053,-0.1458,-15.0352
300280,南通锻压,0.2344,0.0177,3.0193,0.0873,8.8794,0.106,0.0158,2.5436,0.0643,6.5101,0.0812,0.0185,3.5928,0.0754,7.6389,0.131,0.0405,14.9874,0.1746,18.4067,-0.1506,-0.0104,-2.3217,-0.0497,-5.2759,-0.2138,-0.0301,-20.6334,-0.1281,-13.3415,-0.0743,-0.0207,-2.0724,-0.0747,-7.7033,-0.0786,-0.0266,-6.287000000000001,-0.0656,-6.6751,-0.1496,-0.0144,-14.4531,-0.0322,-3.2697
603067,振华股份,0.1606,,2.532,,,0.2933,0.1227,2.6195,0.4455,47.1091,0.1911,0.0936,1.6381,0.5002,53.1451,0.1234,0.094,1.355,1.052,122.3911,-0.2874,-0.0619,-2.1139,-0.6242,-70.5988,-0.1014,-0.0457,-1.0662,-0.4684,-52.8191,-0.0004,-0.0003,-0.0054,-0.0027,-0.3019,-0.0142,-0.0137,-0.168,-0.1577,-17.7119,-0.1499,-0.0405,-1.1183,-0.4233,-46.507
600270,外运发展,-0.0991,-0.0113,-0.6448,-0.0877,-9.2578,-0.0552,-0.0138,-0.2483,-0.0718,-7.4273,-0.0396,-0.016,-0.1941,-0.1024,-10.7346,-0.0189,-0.0106,-0.094,-0.0662,-7.0359,-0.009000000000000001,-0.0012,-0.0578,-0.0076,-0.8220000000000001,0.0132,0.0036,0.0544,0.0175,1.8345,0.0794,0.0348,0.3462,0.1892,19.7525,0.0617,0.038,0.2829,0.2032,20.6851,-0.1502,-0.0219,-1.0973,-0.1254,-12.7784
600117,西宁特钢,-0.2418,-0.017,,-0.0181,-2.2846,-0.0436,-0.0062,,-0.0066,-0.7736,-0.0641,-0.0124,,-0.0131,-1.5248,-0.2512,-0.0686,-43.8763,-0.0791,-9.8204,-0.0393,-0.0016,-5.3953,-0.0019,-0.2577,-0.0571,-0.0053,-22.0071,-0.006,-0.7843,0.0072,0.0011,,0.0012,0.1579,0.055999999999999994,0.0171,5.5273,0.0202,2.7305,-0.1503,-0.0102,-18.5583,-0.012,-1.6125
300719,安达维尔,-0.8266,-0.0685,,-0.1771,-17.9396,,,,,,-0.5433,,-16.3756,,,0.2877,0.1804,1.2548,0.48700000000000004,49.2771,-1.547,,,,,-1.0569,-0.2355,,-0.8546,-87.4082,-0.6048,-0.2208,-16.9684,-0.7126,-72.6493,-0.3272,-0.1293,-1.6025,-0.9496,-97.2712,-0.1506,-0.0077,,-0.0906,-9.4449
600651,飞乐音响,-0.3445,-0.0466,-21.6011,-0.0674,-7.7447,-0.4116,-0.1025,-19.5181,-0.1423,-19.8658,-0.2725,-0.1085,-10.9689,-0.1505,-20.35,-0.068,-0.0412,-1.4888,-0.0608,-8.426,-0.4619,-0.0438,,-0.0636,-8.693999999999999,-0.2175,-0.053,-2.5674,-0.0744,-10.3639,-0.1476,-0.0569,-1.7506,-0.0777,-10.1544,-0.1754,-0.0614,-30.9972,-0.0797,-10.8617,-0.1506,-0.0076,,-0.0098,-1.3472
600280,中央商场,0.3591,0.0403,14.901,0.0451,5.2851,-0.0421,-0.0081,-1.7408,-0.0091,-1.0655,-0.0126,-0.0035,-0.6874,-0.0039,-0.4711,0.1208,0.0475,6.4496,0.0532,6.2234,-0.1203,-0.0141,-4.9638,-0.0158,-1.8365,-0.0201,-0.0055,-0.366,-0.0062,-0.7261,-0.0247,-0.01,-0.5831,-0.0114,-1.3331,0.0709,0.0339,2.4793,0.038,4.1626,-0.1506,-0.018000000000000002,-7.912999999999999,-0.0201,-2.2242
600826,兰生股份,-0.0179,-0.0022,-0.0169,-0.0088,-1.3362,-0.318,-0.0753,-0.5074,-0.3507,-65.7322,-0.1534,-0.0552,-0.3272,-0.2508,-44.9027,-0.1058,-0.0549,-0.3225,-0.2501,-44.3762,0.0063,0.0008,0.1538,0.0035,0.5693,0.0038,0.0012,0.1224,0.005,0.7551,0.085,0.0418,1.945,0.1464,20.9465,0.0004,0.0002,0.0035,0.0009,0.1218,-0.1509,-0.0267,-4.3854,-0.10800000000000001,-14.3012
002332,仙琚制药,-0.0782,-0.0121,-3.1601,-0.0337,-3.5504,0.0771,0.0265,1.6087,0.0686,7.1667,0.0287,0.0148,0.5269,0.0393,4.0639,0.0623,0.0431,1.0648,0.1127,11.6219,-0.1119,-0.0177,-4.7622,-0.048,-4.9531,0.0485,0.015,0.7433,0.0334,3.8574,0.0508,0.025,0.6634,0.059000000000000004,6.8981,0.0587,0.0326,0.7278,0.0609,10.4487,-0.1521,-0.024,-2.5675,-0.0446,-7.9292
300221,银禧科技,-0.0384,-0.0076,-0.2414,-0.0188,-2.0659,0.0222,0.0093,0.1345,0.0229,2.5044,0.0463,0.0307,0.3117,0.0777,8.5987,0.0341,0.0305,0.3182,0.0716,7.699,-0.0965,-0.0134,-0.9908,-0.0368,-4.0993,-0.0642,-0.0221,-0.7014,-0.0629,-7.1068,-0.0405,-0.0216,-0.4592,-0.0638,-7.1764,0.0037,0.0027,0.0423,0.0079,0.8791,-0.1522,-0.0275,-1.9679,-0.0791,-8.6752
300693,盛弘股份,-0.3992,,-1.9286,,,-0.2644,,-1.9116,,,-0.0209,,-0.1347,,,0.0297,0.0288,0.2079,0.0634,6.5217,-0.0335,-0.0091,-0.22399999999999998,-0.0209,-2.1422,0.0791,0.0386,0.5908,0.0883,9.0849,0.0644,0.0275,0.5381,0.1042,10.6263,0.0699,0.0393,0.6852,0.1453,14.7722,-0.1526,-0.0224,-1.3725,-0.1026,-10.4531
603083,剑桥科技,,,,,,,,,,,0.0303,,1.0781,,,0.0173,0.021,0.52,0.0356,3.6119,-0.1894,,,,,0.0593,0.0404,1.6667,0.0689,7.1106,0.0453,0.0454,1.5199,0.075,7.7909,0.0796,0.0842,3.2659,0.1535,15.8868,-0.1527,-0.0455,,-0.0819,-8.4829
603660,苏州科达,-0.2468,,,,,-0.2448,,,,,-0.1375,-0.1254,-5.0796,-0.3716,-37.6713,0.0917,0.0883,0.7626,0.3595,36.3232,0.1761,0.0384,1.8721,0.1693,17.1092,-0.1815,-0.0844,-1.6541,-0.4481,-45.2888,-0.0678,-0.0458,-0.7299,-0.1886,-18.9751,0.0448,0.042,0.3025,0.1464,14.9135,-0.1529,-0.035,-1.8381,-0.1177,-11.9676
600679,上海凤凰,0.3046,0.0182,7.1005,0.0697,9.0601,-0.024,-0.004,-0.3506,-0.0149,-1.8964,0.0069,0.0019,0.0834,0.0072,0.9069,0.0508,0.0182,0.5388,0.0704,8.7197,-0.0827,-0.013000000000000001,-1.5345,-0.0469,-5.6567,0.0295,0.012,0.4328,0.0394,4.6227,0.0197,0.0114,0.2554,0.0439,5.356,0.0281,0.0211,0.4051,0.0804,9.3435,-0.1534,-0.0141,-4.5006,-0.0658,-7.9888
603318,派思股份,-0.428,-0.0258,,-0.0482,-5.468,-0.113,-0.0214,-133.5308,-0.037000000000000005,-4.1164,0.0378,0.01,12.0493,0.0178,1.9684,0.3508,0.1235,6.2807,0.2122,23.1917,-0.1388,-0.0075,-3.7852,-0.0119,-1.4083,-0.1527,-0.0276,-1.4377,-0.0437,-5.4245,-0.0589,-0.02,-0.4892,-0.0338,-4.2886,0.0665,0.0206,0.6856,0.0468,5.7934,-0.1535,-0.0137,-2.7261,-0.0317,-3.8867
600496,精工钢构,-0.1121,-0.016,-4.6368,-0.0253,-2.8978,0.0688,0.0192,1.8993,0.0315,3.9066,0.0608,0.0243,1.77,0.0388,4.6024,0.1391,0.0793,7.6914,0.1228,13.985,-0.2179,-0.0296,-13.543,-0.0476,-5.5573,-0.0424,-0.0125,-2.3053,-0.0198,-2.3218,-0.0772,-0.0346,-5.4562,-0.0549,-6.2299,-0.0869,-0.0491,-9.1304,-0.0749,-8.8432,-0.1536,-0.0293,-12.8836,-0.0456,-5.6037
603661,恒林股份,,,,,,0.1175,0.0984,0.7085,0.2147,22.0192,0.158,,1.0172,,,0.1421,0.2174,0.9109,0.5422,55.5301,-0.0145,,-0.1111,,,0.0885,0.0663,0.768,0.1834,19.8689,0.0523,0.0598,0.4476,0.1839,20.0551,0.0669,0.0479,0.7479,0.2916,31.8911,-0.154,-0.0261,-3.2113,-0.1777,-19.6561
002658,雪迪龙,0.1096,0.0083,1.2991,0.086,9.8505,0.113,0.0215,0.848,0.1699,19.9518,0.1001,0.0315,0.6211,0.2489,30.1387,0.1538,0.0776,0.7904,0.597,70.7753,0.0181,0.0014,0.2285,0.0127,1.6106,0.132,0.0256,1.002,0.2016,24.355999999999998,0.2028,0.0638,1.1589,0.4726,55.8229,0.2303,0.1136,1.1728,0.8298,96.2398,-0.1541,-0.0106,-3.3802,-0.0437,-13.89
002012,凯恩股份,0.1114,0.0137,,0.0601,6.3258,0.037000000000000005,0.0092,,0.0349,3.6397,0.0692,0.0268,,0.10099999999999999,10.5871,0.0951,0.0512,4.9786,0.1856,21.6018,0.0041,0.0005,0.0429,0.0021,0.2508,0.0639,0.0172,1.1239,0.0654,7.6391,0.0339,0.013999999999999999,0.7827,0.0531,6.1944,0.0603,0.0349,1.4861,0.1292,15.0416,-0.1541,-0.0232,-5.0289,-0.0896,-10.5256
000713,丰乐种业,-0.3929,-0.0487,-6.4001,-0.1856,-19.9201,-0.3201,-0.0894,,-0.3234,-34.568000000000005,-0.214,-0.0702,,-0.1933,-20.0545,-0.2201,-0.1293,-12.0605,-0.3925,-41.2272,-0.3188,-0.054000000000000006,,-0.1658,-17.4962,-0.2293,-0.0773,,-0.2482,-26.234,-0.1709,-0.0656,,-0.1517,-15.6551,-0.098,-0.0646,-9.6913,-0.174,-17.9013,-0.1547,-0.0323,-4.5691,-0.09,-9.7713
600984,建设机械,-0.1775,-0.0079,,-0.0207,-2.2043,-0.0633,-0.0069,-1.1429,-0.0174,-1.8055,-0.047,-0.0082,-0.6169,-0.0204,-2.0975,-0.0324,-0.0081,-0.5419,-0.0191,-1.9907,-0.0964,-0.0044,,-0.0103,-1.0739,0.0101,0.0012,0.1309,0.0027,0.2892,0.113,0.0223,1.5867,0.0458,5.1186,0.0246,0.0069,1.9061,0.0136,1.6804,-0.1548,-0.0078,,-0.0149,-1.8151
603611,诺力股份,0.0038,0.0008,0.0355,0.0024,0.29600000000000004,0.0496,0.0229,0.4923,0.0698,7.4823,0.0876,0.0614,0.7005,0.195,23.8257,0.1106,0.0584,0.9975,0.1249,12.8514,-0.0677,-0.0113,-0.8595,-0.0285,-2.9389,-0.0135,-0.0051,-0.2086,-0.0121,-1.2428,0.0604,0.032,0.7459,0.0706,7.1953,0.034,0.0243,0.4333,0.0537,5.4882,-0.1549,-0.0286,-2.0769,-0.0666,-6.8088
002280,联络互动,-0.4864,-0.0167,-1.0631,-0.17,-19.3042,-0.2994,-0.027999999999999997,-0.8753,-0.5907,-84.3418,-0.2854,-0.036000000000000004,-0.9259999999999999,-0.3143,-110.3436,0.1168,0.0172,0.3956,0.0747,10.3056,-5.9265,-0.0789,-15.9098,-0.1644,-22.5163,-0.2677,-0.0701,-30.2522,-0.1406,-16.7744,-0.2059,-0.1151,-48.5187,-0.2351,-28.2131,-0.0667,-0.0542,-13.8588,-0.1209,-14.4367,-0.1553,-0.0436,-5.4765,-0.1003,-12.32
603029,天鹅股份,0.2525,0.0191,6.4327,0.0533,8.7123,0.076,0.011000000000000001,1.1612,0.0473,7.3447,-0.0605,-0.013999999999999999,-0.7202,-0.0601,-8.6164,0.1276,0.035,1.1417,0.1538,21.579,-0.3915,-0.0187,-10.3021,-0.0966,-14.8704,-0.3116,-0.0301,,-0.1513,-22.133000000000003,-0.3733,-0.0735,,-0.3153,-42.5381,-0.1412,-0.0463,-3.8522,-0.1929,-25.0983,-0.1558,-0.0088,-8.7,-0.0401,-5.4459
300201,海伦哲,-0.6136,-0.0506,,-0.1283,-13.6422,-0.3767,-0.0756,-57.9382,-0.1914,-22.0534,-0.1692,-0.0568,-3.9567,-0.1276,-14.895,-0.0499,-0.0274,-0.8140000000000001,-0.0583,-6.7177,-0.1214,-0.0142,-21.3833,-0.035,-4.3204,-0.1372,-0.0329,-2.7692,-0.0771,-9.3286,-0.1499,-0.0571,-1.9947,-0.1245,-14.5572,-0.0085,-0.0049,-0.0835,-0.0116,-1.425,-0.1567,-0.011000000000000001,,-0.025,-3.076
600284,浦东建设,-0.7579,-0.0276,-4.7691,-0.0582,-7.8244,-0.4698,-0.0366,-2.5334,-0.0708,-8.9975,-0.3538,-0.0367,-1.6514,-0.0727,-9.7112,-0.0491,-0.0112,-0.3083,-0.0223,-2.8553,-0.0168,-0.0006,-0.0966,-0.0013,-0.17800000000000002,-0.0892,-0.008,-0.5720000000000001,-0.0163,-2.3244,0.0661,0.0104,0.4849,0.0217,3.1017,0.1083,0.0316,0.9048,0.0654,8.3842,-0.1569,-0.008,-1.1862,-0.0164,-2.3127
300633,开立医疗,-0.1757,,-2.6181,,,0.1514,,1.1718,,,0.1512,0.0634,1.1241,0.1932,30.1678,0.1899,0.1347,1.0596,0.4616,57.1362,0.0194,0.0027,0.3074,0.0118,1.489,0.1132,0.0391,0.6515,0.1707,21.0483,0.1516,0.0728,0.8423,0.2823,33.4111,0.1377,0.102,0.7168,0.4936,62.2067,-0.1572,-0.0276,-1.7347,-0.15,-19.44
603019,中科曙光,-0.4245,-0.0618,-8.9565,-0.0902,-10.629000000000001,-0.3643,-0.1082,-9.3272,-0.2133,-25.5194,-0.2459,-0.1191,-8.203,-0.247,-30.4671,-0.0553,-0.0393,-1.0041,-0.079,-9.3715,-0.08,-0.0106,-4.3478,-0.021,-2.4877,-0.2878,-0.0823,-10.4106,-0.1417,-15.8772,-0.1697,-0.0718,-10.1123,-0.1112,-14.0811,0.0067,0.0042,0.1284,0.0063,0.7843,-0.1572,-0.0247,-11.9109,-0.0385,-4.9123
300490,华自科技,-0.4318,-0.0496,-5.4564,-0.1219,-12.7617,-0.2024,-0.0491,-2.2413,-0.1219,-12.7794,-0.1531,-0.0555,-1.8658,-0.1504,-15.8283,-0.0791,-0.0447,-0.7669,-0.1317,-13.9324,-0.4015,-0.0467,-6.5889999999999995,-0.1439,-15.2723,-0.0959,-0.0243,-1.3238,-0.0742,-7.8717,-0.1096,-0.0393,-1.5309,-0.1324,-13.9208,-0.0189,-0.0051,-0.2089,-0.0112,-1.1457,-0.1573,-0.0128,-3.0685,-0.0276,-2.8266
600874,创业环保,-0.1249,-0.0057,-0.5749,-0.0105,-2.1537,0.2647,0.0238,1.028,0.0442,9.4053,0.2387,0.0331,0.9336,0.0611,13.3097,0.2061,0.0379,0.8627,0.0716,22.4541,0.1804,0.0081,0.7068,0.0151,4.5214,0.3285,0.0285,1.2031,0.0521,10.4178,0.2678,0.0362,0.9574,0.0674,13.5234,0.4245,0.0732,1.7567,0.1296,28.7399,-0.1576,-0.0058,-0.6869,-0.0105,-2.6433
300607,拓斯达,,,,,,0.4817,0.1492,2.5051,0.4082,43.8703,,,,,,0.1879,0.1417,1.0490000000000002,0.3428,36.0361,-0.184,-0.0284,-1.1868,-0.1099,-11.8904,-0.1302,-0.0419,-0.7589,-0.1343,-14.4115,-0.09,-0.0414,-0.4426,-0.1222,-14.0261,0.0095,0.0062,0.053,0.0183,2.0762,-0.1582,-0.0239,-0.8443,-0.07400000000000001,-8.3811
300325,德威新材,-0.4657,-0.0694,-16.727999999999998,-0.1392,-15.7854,-0.368,-0.1078,-11.2476,-0.2061,-22.6956,-0.2463,-0.1074,-6.4136,-0.2009,-20.1606,-0.2234,-0.1084,-4.4844,-0.2033,-20.5923,-0.8772,-0.0953,-34.1171,-0.17300000000000001,-17.5102,-0.0956,-0.0219,-10.8029,-0.0384,-3.88,-0.0187,-0.0068,-0.7822,-0.0115,-1.1635,-0.1368,-0.0542,-12.1178,-0.0884,-10.0698,-0.1582,-0.0206,-3.5035,-0.0338,-3.8495
603996,中新科技,-0.2628,-0.0692,-64.033,-0.1603,-16.0311,-0.2396,-0.1306,-36.2273,-0.2425,-24.2528,-0.1678,-0.1455,-7.9421,-0.2437,-24.3708,-0.0376,-0.0508,-1.3399,-0.0924,-9.2405,-0.2648,-0.062,-32.846,-0.1147,-11.4717,-0.3032,-0.1684,-44.9441,-0.2622,-26.2238,-0.2089,-0.1933,-12.3029,-0.2838,-28.381,-0.1065,-0.1529,-4.8519,-0.2258,-22.5804,-0.1589,-0.0546,-20.4243,-0.0779,-7.7871
300726,宏达电子,0.1284,0.0187,0.2506,0.1997,24.0478,,,,,,0.1041,,0.2334,,,0.1171,0.0577,0.268,0.6839,78.8815,0.0068,,0.0204,,,0.1821,0.0454,0.4721,0.5636,63.031000000000006,0.1275,0.0467,0.3237,0.6868,78.0417,0.1367,0.0485,0.3597,0.9045,104.5045,-0.1591,-0.0144,-0.5277,-0.2684,-33.7837
603277,银都股份,,,,,,0.1837,0.1289,0.8318,0.3775,41.3433,,,,,,0.1843,0.2248,0.8746,0.7094,77.94,-0.1235,-0.0374,-0.8988,-0.1337,-14.895999999999999,0.0837,0.0534,0.4802,0.1817,20.0717,0.1154,0.0634,0.6579999999999999,0.3451,37.861999999999995,0.126,0.0912,0.8668,0.5389,60.0946,-0.1591,-0.024,-1.4181,-0.1644,-19.059
603855,华荣股份,-0.3299,,-10.4809,,,-0.0917,,-1.337,,,0.008,,0.1116,,,0.1515,0.0974,1.6059999999999999,0.1703,17.0284,-0.2253,-0.0232,-4.4476,-0.0404,-4.038,-0.0836,-0.0207,-1.436,-0.0513,-5.1344,0.0223,0.0093,0.3163,0.0248,2.48,0.0899,0.0554,1.0546,0.1359,13.5852,-0.1592,-0.0204,-2.1678,-0.0572,-5.7161
000045,深纺织A,-0.0901,-0.0081,,-0.0319,-4.6127,-0.0712,-0.0137,,-0.0548,-8.023,-0.0566,-0.0175,,-0.0741,-11.6153,-0.0461,-0.0134,,-0.0813,-11.2918,-0.682,-0.0449,-170.7984,-0.2666,-36.5732,-0.1328,-0.0241,-7.8313,-0.1585,-22.7543,-0.1989,-0.052000000000000005,-5.4481,-0.3478,-50.0506,-0.0193,-0.0068,-0.3872,-0.0424,-5.7271,-0.1593,-0.0085,-9.3972,-0.0546,-7.4992
000859,国风塑业,-0.0038,-0.0005,,-0.0021,-0.2529,0.0218,0.0058,,0.0265,2.8153,0.0148,0.0057,,0.0207,2.9875,0.0234,0.0128,3.0044,0.0435,6.3538,0.003,0.0004,0.122,0.0012,0.16899999999999998,0.035,0.009000000000000001,1.0188,0.0302,4.3176,0.0185,0.0072,1.4518,0.0241,3.4347,-0.0139,-0.0076,-0.3825,-0.0255,-4.913,-0.1593,-0.0193,-44.8671,-0.0688,-13.5432
300617,安靠智电,0.0916,,0.3431,,,0.2466,0.0654,0.9364,0.1856,20.5977,0.2135,,0.8044,,,0.2718,0.1435,1.2111,0.3997,43.7289,0.1587,0.013999999999999999,0.4615,0.0706,8.0157,0.0507,0.008,0.1884,0.046,5.4374,-0.1285,-0.0272,-0.4754,-0.163,-19.3678,-0.0584,-0.0206,-0.2625,-0.1027,-11.6745,-0.1594,-0.0123,-0.4646,-0.0747,-8.7275
000733,振华科技,-0.0642,-0.0111,-1.0981,-0.0246,-2.7393,0.0408,0.0156,0.9476,0.0329,3.84,0.0461,0.0292,1.3204,0.0614,7.0885,0.0254,0.0205,0.8908,0.0405,4.7683,-0.1794,-0.0415,-4.4121,-0.0757,-10.0777,-0.1084,-0.0523,-3.3451,-0.0965,-14.0801,-0.1001,-0.0675,-3.5260000000000002,-0.1246,-18.2884,-0.0681,-0.0607,-2.6297,-0.1162,-17.7527,-0.1595,-0.0261,-2.7095,-0.0505,-6.7417
603879,永悦科技,-0.0582,,-0.5665,,,0.1114,,1.2187,,,0.0112,,0.1294,,,0.0692,0.1098,0.7839,0.4813,48.2636,-0.0521,-0.0174,-0.6443,-0.1004,-10.0686,-0.0046,-0.0021,-0.0548,-0.0167,-1.6761,-0.0326,-0.0243,-0.3651,-0.3605,-36.1623,0.0462,0.045,0.5882,0.4753,47.6263,-0.1597,-0.0284,-1.7223,-0.3535,-35.4214
600594,益佰制药,0.2826,0.0372,2.5131,0.1079,12.725999999999999,0.0927,0.027000000000000003,0.9161,0.0822,9.9579,0.099,0.0411,0.8864,0.1127,14.2498,0.1032,0.0578,0.9675,0.162,19.7538,0.3202,0.0438,2.5803,0.1259,15.7606,0.1422,0.0422,1.3995,0.1358,17.6498,0.166,0.0689,1.4197,0.2092,26.2596,0.1791,0.0948,1.6719,0.2721,40.5773,-0.16,-0.0207,-1.4509,-0.0583,-8.4714
002385,大北农,-0.1639,-0.0398,-3.7845,-0.1317,-15.7735,-0.0286,-0.0148,-0.5618,-0.044000000000000004,-5.1062,-0.0061,-0.0049,-0.121,-0.013999999999999999,-1.6019999999999999,0.0381,0.0421,0.6865,0.1228,13.9804,-0.1486,-0.0379,-2.7265,-0.106,-12.1598,-0.0472,-0.0252,-0.7227,-0.0708,-8.1135,-0.0043,-0.0034,-0.0668,-0.009000000000000001,-1.0121,0.0382,0.0371,0.5424,0.0955,10.5456,-0.16,-0.0383,-3.6932,-0.1023,-11.3423
603577,汇金通,-0.1038,,-1.0297,,,-0.0842,-0.0236,-0.8993,-0.0514,-5.2123,0.0095,0.004,0.087,0.0081,0.9065,-0.0849,-0.0375,-0.8736,-0.0867,-9.3608,-1.9287,-0.2031,-34.0069,-0.4411,-47.0165,-0.9414,-0.2082,-16.0307,-0.4237,-44.4277,-0.6331,-0.21899999999999997,-9.8149,-0.4623,-48.3039,-0.3512,-0.1767,-5.9218,-0.3973,-41.4283,-0.1601,-0.0181,-3.5954,-0.0378,-3.9
002602,世纪华通,0.1351,0.0217,0.9204,0.1051,11.7121,0.1341,0.0425,0.8213,0.2088,23.5825,0.1473,0.0692,0.9470000000000001,0.3331,36.9295,0.2065,0.1297,1.4073,0.6462,70.3564,-0.0129,-0.0019,-0.0881,-0.009000000000000001,-0.9599,0.0272,0.0071,0.0719,0.0369,3.8514,0.0348,0.0136,0.1198,0.0721,7.3194,0.057,0.031,0.2535,0.1511,15.3149,-0.1601,-0.0144,-0.7040000000000001,-0.1344,-13.5865
300333,兆日科技,-0.3,-0.0139,-1.0258,-0.9201,-92.0065,-0.106,-0.0103,-0.4266,-0.6041,-60.4085,0.0257,0.0039,0.1069,0.2083,20.8347,0.177,0.0378,1.0121,0.8276,82.7592,-0.3491,-0.0185,-1.3668,-1.1797,-117.9708,-0.1902,-0.0218,-0.7877,-1.186,-118.602,-0.1023,-0.0182,-0.4285,-0.9364,-93.6439,0.1207,0.0313,0.7675,0.8676,86.7589,-0.1603,-0.0095,-0.9831,-0.5042,-50.4171
300597,吉大通信,-0.2054,,-5.1756,,,-0.1253,-0.04,-1.4979,-0.1497,-14.9884,-0.0497,-0.0245,-0.3759,-0.086,-8.6095,0.0426,0.0304,0.3283,0.1023,10.2392,-0.0752,-0.0059,-1.9284,-0.0284,-2.8445,-0.3037,-0.0516,-3.415,-0.2471,-24.7066,-0.1674,-0.0466,-1.2779,-0.2038,-20.3865,0.0157,0.0072,0.1643,0.028999999999999998,2.9047,-0.161,-0.0115,-3.8742,-0.0495,-4.9501
