code,name,mbrg20161,nprg20161,nav20161,targ20161,epsg20161,seg20161,mbrg20162,nprg20162,nav20162,targ20162,epsg20162,seg20162,mbrg20163,nprg20163,nav20163,targ20163,epsg20163,seg20163,mbrg20164,nprg20164,nav20164,targ20164,epsg20164,seg20164,mbrg20171,nprg20171,nav20171,targ20171,epsg20171,seg20171,mbrg20172,nprg20172,nav20172,targ20172,epsg20172,seg20172,mbrg20173,nprg20173,nav20173,targ20173,epsg20173,seg20173,mbrg20174,nprg20174,nav20174,targ20174,epsg20174,seg20174,mbrg20181,nprg20181,nav20181,targ20181,epsg20181,seg20181
600765,中航重机,2.3655,63.5843,-12.5932,-0.4429,20.0,-7.5439,-11.3141,,-11.8485,0.8173,350.0,-6.3793,-12.5603,13.1763,-11.879000000000001,4.1438,-12.5,-8.3957,,,,,,,6.8644,40.5656,5.7898,8.234,0.0,7.8327,0.2806,137.7286,8.0056,6.4508,55.5556,8.8051,3.1371,90.6971,8.2188,5.1173,50.0,9.2525,5.4764,-54.8661,-1.611,-9.7263,-32.2581,6.8683,-18.255,-51.7063,-2.641,-13.0511,-33.3333,6.15
300160,秀强股份,50.5679,67.4747,5.0971,20.6768,67.4419,5.0971,31.0569,71.6567,6.5211,16.9518,-46.3447,6.4953,19.0095,75.2445,7.0767,22.1542,-45.2174,7.0767,12.4687,97.6162,8.7069,11.6468,-38.1953,8.9362,21.0531,75.9779,12.2465,18.3837,-46.0905,10.9193,18.9325,60.8108,12.4815,25.7545,57.2254,11.597999999999999,19.6437,57.9017,12.9636,26.3765,55.7626,12.0359,20.094,-2.2644,8.7523,26.3013,-7.25,7.0113,-8.111,-52.1577,4.376,12.1519,-52.2901,4.1225
300419,浩丰科技,7.3198,36.1741,152.6877,139.787,20.8333,152.6877,10.2042,19.6198,171.9869,165.0247,-72.4138,171.9869,23.1292,30.3802,170.0847,153.3755,-69.6203,170.0847,31.6058,7.336,12.4738,21.8751,-76.0563,12.4738,10.3118,16.5591,12.515999999999998,22.4037,-68.9655,12.515999999999998,28.861,8.3747,3.1860000000000004,8.8903,-50.0,3.1860000000000004,12.2903,2.3165,3.0581,5.0126,-50.0,3.0581,17.4978,-3.8724,2.7879,3.471,-52.9412,2.7879,22.991,-52.6411,2.195,0.5005,-77.7778,2.195
603963,大理药业,,,,,,,,,,,,,,,,,,,3.2961,-0.2039,-12.1563,-17.099,-17.0,-12.1563,,,,,,,,,,,,,15.0136,9.3655,,,8.3333,,-1.0972,-28.4935,118.6231,110.2442,-33.7349,118.6231,78.3252,-52.7408,,,-62.5,
300479,神思电子,-42.3814,-75.5509,107.8219,92.8187,-81.8182,107.8219,-29.7328,-65.4344,2.7032,0.0636,-82.7586,2.7032,-26.2478,-66.3626,1.0812,-9.4211,-87.0,0.8796,-20.0061,-56.6201,0.5772,1.9386,-81.8592,-0.8371,45.8047,123.0736,1.9132,4.9867,4.5,0.3767,25.7407,47.4543,7.3557,21.5301,9.0,3.0071,28.2154,68.457,8.7326,31.6659,13.7821,3.1626,27.3331,42.196000000000005,7.6096,11.1366,-16.8478,1.8762,14.3829,-52.7846,6.1763,19.5413,-77.9904,0.2022
300561,汇金科技,,,,,,,,,,,,,28.3257,5.0604,,,5.1852,,28.0905,11.1148,161.9174,121.721,8.283999999999999,161.9174,1.2104,-28.2486,,,-45.4545,,-17.0696,-28.3703,145.8592,132.7392,-64.0,145.8592,-8.427,-25.6772,141.981,131.9401,-62.6761,141.981,10.99,1.0415,9.8117,10.6306,-48.0874,9.8184,7.2647,-52.9279,11.5513,15.1078,-54.1667,11.568
300267,尔康制药,73.1781,84.7138,155.6333,104.7506,61.2903,160.3734,67.2169,84.12100000000001,137.8662,69.7145,-16.129,143.8379,54.2992,68.6068,130.8841,65.1602,-25.2553,136.2431,68.6161,69.075,23.185,17.7426,-24.2424,23.8773,52.2463,30.0786,23.3597,27.3104,-31.25,24.0674,22.4093,-20.2269,19.107,28.4944,-19.2308,19.8608,19.7567,-23.4565,16.2351,20.3541,-23.3419,16.8825,-4.4923,-49.1674,3.1919999999999997,1.1821,-49.34,3.5519,-36.8166,-53.0917,0.1885,-7.1916,-54.5455,0.4724
600628,新世界,-2.8728,-68.8592,-7.2877,-12.6899,-62.5,-5.3373,-3.5789999999999997,-19.1202,-7.5798,-1.2616,-14.2857,-5.6783,-3.5475,-6.2174,47.2316,20.6312,14.2857,50.5618,-3.0732,308.002,54.4882,20.8478,350.0,58.1043,-5.8958,1834.3807,72.0865,18.9737,1300.0,72.1508,-3.4376,1008.4823,76.7205,22.962,833.3333,76.8185,-0.7689,913.3121,12.9056,-2.6684,712.5,12.9167,0.134,77.2135,8.2933,1.2748,53.3333,8.3003,-4.587,-53.1191,5.1548,4.4546,-52.381,5.1591
300641,正丹股份,,,,,,,-11.4986,51.8964,-100.0,-100.0,54.1667,-100.0,,,,,,,-10.2262,-2.5774,32.9234,6.934,-3.125,32.9234,25.8556,1.7709,,,1.7341,,19.0621,-4.6709,,,-13.5135,,21.6527,-9.6955,,,-24.0,,18.3409,-19.6258,141.4775,81.9387,-33.871,141.4775,1.0647,-53.1571,128.6955,64.3203,-65.9091,128.6955
600025,华能水电,-17.4323,-13.0936,13.5846,3.6115,,13.8263,-35.0675,-83.8434,-0.3209,3.1104,,-1.1540000000000001,-26.2249,-72.2896,1.8287,3.9787,,1.3307,-10.8698,-70.97800000000001,2.1706,3.5042,-78.5714,1.9144,13.654000000000002,54.1997,3.111,4.0967,,2.9019,19.0266,327.529,11.7967,4.0002,,12.1648,5.5644,113.2261,4.6096,3.8409,,4.7119,11.2149,223.5825,16.1903,3.6479,366.6667,17.1275,-9.4287,-54.1207,13.6402,0.41,,15.1252
300636,同和药业,,,,,,,,,,,-14.8148,28.6853,,,,,,,-9.0008,-7.7653,23.5128,20.1683,-11.8182,23.5128,12.6315,-10.6254,,,-12.0,,26.3569,21.7686,119.3086,95.417,4.3478,119.3086,27.3526,45.2768,,,18.6441,,18.6492,12.8653,109.1221,72.3975,-10.433,109.1221,10.0634,-54.5997,10.1999,2.8819999999999997,-65.5,10.1999
601038,一拖股份,0.9514,1.2176,1.4413,5.5772,1.9759,1.7354,-9.2284,7.0738,0.7776,-5.2495,6.497000000000001,1.7768,-9.6717,17.0508,1.4062,-0.1398,18.0037,2.6288,-6.5844,62.443999999999996,1.9459,-0.4667,65.195,3.3262,-11.7407,-27.5063,1.5938,0.4181,-30.3552,2.8295,-16.6216,-79.0475,-0.10400000000000001,-0.7031,-79.4969,0.0701,-17.6552,-72.8141,-1.1167,6.2026,-70.6324,-1.0842,-16.9,-83.3051,-1.1748,6.7542,-74.5212,-0.6633,-12.7397,-54.9767,-1.9044,0.7888,-24.8841,-1.0677
603005,晶方科技,-28.1419,-67.4306,2.5695,-0.1734,-68.1818,2.5695,-21.6631,-62.4548,2.8335,1.1981,-63.3333,2.8335,-22.4711,-68.3625,1.4277,-1.7618,-69.0476,1.4277,-10.9998,-53.4291,1.6082,-3.1825,-54.0,1.6082,7.7075,44.7136,1.3543,-1.6980000000000002,42.8571,1.3543,29.7238,102.5999,4.6175,7.0142,109.0909,4.6175,29.4381,113.7191,5.574,9.4413,123.0769,5.574,22.715,81.3949,7.0468,9.3222,82.6087,7.0468,7.0005,-55.0869,7.1263,8.0087,-50.0,7.1263
000698,沈阳化工,,,,,,,4.0677,,30.9129,16.2219,-347.0588,30.7123,-13.0608,165.2383,8.8454,3.8185,167.8261,8.9059,-8.4555,82.2924,8.7562,10.0437,82.6087,8.7669,59.8123,-4.3929,8.4357,7.495,-4.717,8.4438,67.5046,-16.7768,6.6687,0.2729,-17.2619,6.6719,52.6321,-29.4663,5.2344,-2.0934,-29.8701,5.2176,34.6047,-32.791,4.1465,-6.9641,-35.7143,4.0617,-32.5185,-55.81399999999999,3.008,-13.4465,-56.4356,2.9292
603819,神力股份,,,,,,,,,,,,,-7.7493,2.4286,,,2.6316,,-3.1788,-0.3313,56.5047,43.6439,-3.9216,56.5047,10.5179,-11.6983,,,-35.7143,,17.2536,-13.6318,53.3679,47.6862,-35.7143,53.3679,26.7497,-25.9165,51.1542,56.4356,-46.1538,51.1542,29.3033,-32.6058,2.2764,15.9943,-46.9388,2.2764,40.0282,-56.1014,1.4926,18.1591,-55.5556,1.4926
600259,广晟有色,-34.0228,-1914.6863,-37.4406,-14.119000000000002,-2600.0,-42.4241,-6.6725,,-38.0184,-7.8024,192.3077,-44.1632,2.1148,,-35.921,3.7671,21.6216,-41.9595,21.4241,,190.4269,35.1432,-109.5238,263.7597,,,,,,,104.1439,,238.1274,32.152,-71.0526,341.51800000000003,84.2021,,256.4451,22.4282,-106.6667,371.1986,32.0348,172.078,1.3383,-1.8092,-30.0,1.1542,-62.0351,-56.4126,1.1907,-16.0988,16.0,1.2345
600714,金瑞矿业,-64.8857,-3443.0652,8.4215,-5.462999999999999,-3256.25,8.4215,,,,,,,-60.1984,,11.48,-37.4907,-670.5387,11.48,-59.3128,,10.9829,-41.13399999999999,-253.8462,10.9829,,,,,,,,,,,,,-45.3698,-90.7741,-4.9071,-12.0954,-90.7642,-4.9071,-31.7125,-78.8004,2.1177,-8.4335,-80.0,2.1177,215.5169,-56.4562,1.2089,-9.7729,-56.6197,1.2089
300433,蓝思科技,-35.8416,-59.2029,13.7287,2.0005,-63.4179,13.7389,-34.6649,-63.7487,36.508,9.584,-88.8598,35.8071,-16.6013,-26.8225,37.166,12.8144,-77.3133,36.523,-11.5587,-21.8665,34.9436,16.1894,-75.7447,34.2948,53.5413,33.201,34.8975,37.8052,-58.7515,34.2535,53.0853,23.4782,8.1997,27.6219,-0.3356,8.2757,41.9262,10.9129,7.654,39.9878,-9.4264,7.7682,55.5709,67.8943,19.3054,50.0346,36.8421,19.487000000000002,9.392999999999999,-56.5994,18.4549,28.2704,-58.6548,18.7391
300051,三五互联,,,,,,,36.7543,,88.6465,69.2586,-1200.0,91.2904,36.8636,,10.6918,-8.4308,-1181.0811,8.5146,25.1758,,8.0391,5.4561,-166.6667,6.0848,7.7935,23.3237,5.8177,5.41,0.0,6.1918,7.3064,-30.3753,1.1065,-0.6039,-27.2727,1.2098,9.216000000000001,-8.554,0.9428,9.4188,-6.25,1.5797,4.5049,7.3543,4.9964,6.7534,12.5,6.6148,-23.6497,-56.6519,4.0876,1.7721,-25.0,6.1528
000971,高升控股,1767.9008,,5111.0246,1375.8196,-350.0,5111.0246,,,,,,,1304.2745,,18288.2096,3405.4476,-242.2222,18278.9212,323.1068,4183.840999999999,115.6708,114.5887,2400.0,115.5367,55.0117,13.3178,109.0575,117.2383,0.0,108.9444,48.4853,72.8377,114.7326,112.4726,45.4545,114.5841,45.321000000000005,121.1974,5.7605,9.0447,87.5,5.6272,30.3628,40.6205,4.8607,2.5437,24.0,4.853,3.945,-56.6553,4.1258,3.7514,-57.25,4.1166
002885,京泉华,,,,,,,,,,,,,,,,,,,18.6565,29.1235,18.7278,1.3758,29.8701,18.8144,24.4442,73.3695,,,66.6667,,20.7819,42.1203,,,41.9756,,13.8242,-2.7496,,,-13.2733,,26.8317,-4.1877,90.2048,90.3495,-17.0,90.462,55.6552,-56.8184,84.0732,100.351,-63.44,84.51899999999999
300739,明阳电路,,,,,,,,,,,,,,,,,,,29.0065,106.613,46.6904,25.7742,,46.6904,,,,,,,,,,,,,37.7993,8.0776,,,1.0,,29.1394,-5.0923,19.0368,22.3092,-10.6383,19.0368,14.9444,-56.86600000000001,,,-65.3846,
000518,四环生物,25.4974,-134.8145,-17.2192,20.8343,-109.1837,-12.3702,21.4538,-335.0167,-16.6374,27.0836,-220.0,-12.1805,25.0402,,-12.7709,28.5547,-324.4444,-8.789,37.6169,,0.3954,21.9082,-105.9474,0.7373,81.5681,,13.0635,18.3959,-1255.5556,4.3567,49.4551,,13.3893,-14.2224,-485.4167,6.4373,30.2445,300.6644,13.4958,-13.9831,223.7624,6.1555,5.7258,89.8908,10.5466,-8.4267,65.1163,2.8706,-19.6424,-56.9223,-0.5399,-24.1028,-66.3462,0.0235
002296,辉煌科技,-19.2656,81.7847,3.9944,8.7015,82.0755,3.9944,11.7349,25.1384,5.074,8.5134,25.1214,5.074,6.202000000000001,56.1603,5.9502,9.7085,56.1531,5.9502,-9.084,13.5422,6.2516,4.2929,13.5747,6.2516,18.2114,14.9025,8.4553,0.8812,11.399000000000001,7.1069,4.9271,-32.3015,7.0923,2.6077,-35.6935,5.7082,9.7337,-26.6765,6.8308,-0.6195,-32.649,5.3238,6.2734,-272.0222,-8.4137,0.6225,-278.3533,-10.0178,10.0705,-57.8093,-9.8005,-5.8677,-61.8605,-10.29
002265,西仪股份,4.474,,-5.5044,1.0679,-157.5342,-5.3559,2.9466,,-3.6549,-2.338,-130.5556,-3.4634,,,,,,,14.3933,,1.4457,2.3846,-118.1818,1.4563,71.6746,223.5425,95.9464,91.0892,208.3333,97.0232,75.7289,360.6699,97.0679,93.2971,336.3636,98.1123,80.2539,428.7129,97.6657,90.3813,394.9153,98.7736,71.9024,165.8832,96.3843,85.9573,200.0,99.0139,-7.912000000000001,-57.8167,1.5776,0.938,-57.9151,2.3957
603421,鼎信通讯,,,,,,,,,,,,,62.2896,45.4624,,,40.5405,,39.9746,18.9357,81.91,75.4465,13.0435,81.1953,14.9009,,,,-1700.0,,1.0567,56.3504,64.5225,63.4226,35.0,65.7322,1.6059999999999999,15.9262,10.4157,19.4918,1.9231,11.0814,9.2811,-2.9193,8.3604,16.4951,-11.5385,9.1919,39.6525,-58.1885,6.6098,16.967,-56.25,7.5492
002505,大康农业,363.3423,606.6402,-0.2947,43.1381,600.0,-0.2796,72.3914,-20.6014,0.8189,51.4599,-55.0,0.0378,59.3144,156.4253,7.1208,107.9183,-12.0,0.7678,60.9142,3054.9008,-0.1228,96.7326,1290.0,-2.4459999999999997,571.1585,1011.3072,2.0807,92.3752,242.8571,-0.9751,373.1949,214.0341,-1.4852,44.9751,22.2222,-3.3801,164.3108,50.9092,-4.8406,-3.3583,0.0,-2.0574,98.9019,-122.8291,9.4112,-4.7194,-69.0647,-1.1451,-24.467,-58.3822,6.0662,2.2768,-64.5833,-3.3673
300061,康旗股份,6.4524,60.5528,7.3484,11.6814,13.3144,6.4914,12.155,32.5665,14.1732,13.277999999999999,33.0109,12.8706,12.8704,24.5614,13.4596,8.9978,21.6893,12.8898,44.1367,102.4838,579.3589,355.5872,90.4762,652.1282,124.426,418.9956,562.6162,342.0385,150.0,635.4916,130.3321,273.1196,527.3661,331.1,90.9091,605.8309,144.1212,297.0899,521.4718,333.0618,111.7647,595.3629,98.54700000000001,181.3337,8.9311,15.9687,42.5,8.4433,4.9831,-58.8398,7.7595,11.5432,-50.0,7.4645
002669,康达新材,-13.9274,-2.6207,14.9837,15.6104,-2.0,14.9837,-16.3274,-17.124000000000002,12.1136,14.3679,-16.9492,12.1136,-17.8926,-23.8305,10.0387,0.9641,-23.8095,10.0387,-18.2856,-26.5843,123.2716,98.4195,-26.7857,123.2716,-16.1942,-19.5497,117.6725,98.68700000000001,-29.932,117.6725,-16.0752,-22.2131,117.9766,91.1012,-32.6531,117.9766,-9.4181,-27.1384,114.3339,85.6529,-36.9048,114.2055,-7.4211,-47.428999999999995,1.7288,-1.6052,-53.6585,1.6879,11.0422,-58.8916,0.8504,0.0734,-58.2524,0.8220000000000001
300050,世纪鼎利,24.5274,22.7319,5.5442,9.8801,20.5,5.4301,5.0209,28.3378,4.3721,4.6082,-35.2941,4.3435,1.4738,16.2073,4.45,6.1631,-43.2,4.2575,5.6956,5.0687,4.2319,1.9934,-47.8261,4.0638,-6.6561,28.5345,4.5053,4.0044,-34.751,4.3423,-0.2043,27.1776,5.7645,8.4653,36.3636,5.497999999999999,2.9208,-3.9028,31.1406,48.2663,5.6338,31.2689,20.2788,-17.235,29.9834,42.2675,-12.5,30.1699,18.5146,-59.5335,28.8409,37.7149,-68.2035,28.9605
002824,和胜股份,,,,,,,,,,,,,8.5851,56.7595,,,55.2632,,9.0161,45.8704,14.8614,16.8486,45.614,14.8614,23.3476,22.6209,,,-5.8824,,6.7383,-5.1724,82.1953,33.4972,-30.9524,82.1953,10.7406,-10.3669,78.1782,30.67,-42.3729,78.202,9.7016,-13.359000000000002,73.1654,35.1551,-55.4337,73.2111,9.3764,-59.553000000000004,4.8811,5.5344,-75.0,4.8074
600177,雅戈尔,-11.405999999999999,85.0917,8.0685,40.7977,76.2951,8.0987,-0.5257,9.8788,19.3553,40.1505,0.7692,19.7372,-14.9502,5.2177,18.3328,5.0042,-6.1644,18.7161,2.5304,-15.7374,12.3857,-3.569,-22.9592,12.6954,-38.9256,-50.952,14.3436,1.1678,-55.131,14.7716,-37.7029,-35.9499,2.8687,2.1068,-56.4885,2.9164,-29.8141,-21.9309,3.9032,2.3361,-45.4234,4.426,-33.9407,-92.029,6.7146,4.7049,-94.70200000000001,7.3239,-50.4588,-59.6166,7.1013,6.4114,-71.6139,7.6804
000920,南方汇通,12.4531,26.2588,-1.7723,8.9795,31.1111,-4.146,16.795,15.3891,0.9391,9.9617,18.6275,-1.4389,12.1982,32.1921,17.730999999999998,20.9769,46.1538,16.1847,11.5838,11.2195,-16.1896,6.8194,15.0,-13.6345,4.1316,-10.4964,-15.0354,4.605,10.7345,-12.5921,5.8014,-1.5849,-16.4539,1.0232,23.1405,-12.6398,5.6169,-10.3583,-17.3072,7.6164,13.6842,-13.0559,7.2778,-5.7959,7.4686,1.7568,17.3913,8.0981,-14.2747,-59.6215,4.6176,-0.6547,-66.9643,4.774
601258,庞大集团,2.5305,2.6161,1.9297,-1.9314,0.0,2.2723,6.7207,58.7093,2.6279,-8.3309,0.0,2.5783,12.1584,199.2387,4.3827,-3.0387,100.0,4.4131,17.0899,61.3741,4.6573,11.728,20.0,4.8359,12.4886,208.6927,5.5759,12.8224,100.0,5.7932,14.626,388.6356,6.8818,4.2579,300.0,6.7853,13.7687,92.359,5.9795,1.0431,150.0,5.9137,6.7805,-47.2516,2.2961,-10.3112,-50.0,2.1319999999999997,-10.7054,-59.7035,2.3089,-13.8088,-65.0,2.1058
300171,东富龙,9.1853,-15.8513,8.1543,-3.3837,-57.696999999999996,8.4126,-8.1277,-29.5185,5.6623,-3.8237,-28.8917,5.5702,-11.0285,-33.746,3.8107,-2.6549,-33.1078,4.1391,-14.6391,-38.439,1.7578,3.3431,-40.3226,1.8176,6.2802,-36.391999999999996,1.6108,3.1646,-40.1444,1.3708,8.1917,-39.5876,4.1187,8.2282,-42.8196,4.0565,21.0094,-37.9919,4.0132,10.8239,-40.29,3.3658,29.9015,-44.1066,2.8782,4.0079,-45.9459,2.2539,2.3076,-59.7564,1.7626,5.4587,-58.263000000000005,1.1877
002855,捷荣技术,,,,,,,,,,,,,,,,,,,-20.8475,-13.5457,10.0101,-8.6567,-13.0435,10.3423,-7.4934,8.4263,,,28.5714,,-28.483,-27.4887,52.0938,11.8681,-27.7778,53.6748,-18.4732,-35.4794,,,-38.4615,,-17.225,-34.7103,47.1755,20.3889,-42.5,48.3929,-2.4748,-59.9482,2.5912,16.7085,-66.6667,3.1482
002108,沧州明珠,22.309,226.1369,14.2681,13.8523,88.8889,16.465999999999998,24.9972,183.2435,14.7196,14.2275,180.0,16.8878,26.3149,147.6448,18.6988,17.9792,152.0,20.0237,27.103,125.9009,54.7186,49.1035,125.7143,51.4559,42.53,32.5585,53.5069,43.5313,23.5294,50.4158,34.4569,11.0778,51.5586,38.4445,-38.0952,48.54600000000001,32.2746,14.9284,49.7369,29.0083,-35.254,46.92100000000001,27.4746,12.0177,15.9579,5.4349,-36.7215,16.3098,-14.4416,-59.9545,12.3732,-2.5251,-75.7619,12.655999999999999
002656,摩登大道,-0.1078,-236.4687,3.5065,28.9884,-171.4286,-1.6669999999999998,-0.7057,-270.0821,0.6807,14.8189,-175.0,-5.7298,5.5584,-1152.7483,53.1562,25.4881,-357.1429,61.4697,,,,,,,17.502,,44.0684,-0.4081,-580.0,52.6466,23.962,,70.9022,12.948,-377.7778,84.5468,,,,,,,,,,,,,26.1753,-60.1577,28.5551,20.7832,-66.6667,30.3944
000404,华意压缩,-3.6292,12.2117,10.0496,3.0556,30.0435,9.3551,-6.0414,3.8313,8.1241,12.3269,3.3898,8.2937,-1.3195,3.7806,7.9764,15.9563,-0.3387,7.8338,1.5888,19.3446,9.6316,16.2397,15.7678,9.2767,12.7024,6.9825,10.0417,20.2124,5.0223,9.1589,24.3115,6.0301,32.6385,17.6445,-3.8104,36.8644,21.059,-24.0759,29.12,21.8793,-40.2533,33.4147,16.4969,-46.4082,21.9237,23.1497,-66.2822,28.6842,12.6329,-60.1979,25.2216,18.6132,-80.1275,26.6061
300521,爱司凯,20.5204,28.1606,,,25.0,,2.8369999999999997,11.4978,,,8.3333,,8.0857,14.5171,,,3.1847,,3.304,9.0451,102.4538,79.6568,-5.6338,102.4538,0.7073,6.9034,100.0751,79.6944,-20.0,100.0751,7.9347,20.7068,11.4916,7.9168,-7.6923,11.4916,-1.4336,-10.3961,7.8246,7.8768,-58.5391,7.8246,-2.7826,-21.4129,6.1605,5.8879,-62.6866,6.1605,-9.2328,-60.456,5.2744,4.6804,-78.5,5.2744
601008,连云港,-10.8934,-64.3491,-0.0123,1.4405,-60.0,0.2788,-5.7371,-87.256,0.0134,0.6956,-81.25,0.2088,-6.8692,-91.0116,-0.3889,3.5192,-84.0909,-0.1263,-6.0927,-92.5565,-0.5006,2.501,-80.0,-0.3667,-2.8017,-20.2369,-0.5311,5.1173,-16.6667,-0.4108,3.13,-51.763000000000005,-0.2536,12.1571,-33.3333,-0.1224,6.9469,-23.8488,-0.08199999999999999,3.5996,-28.5714,-0.1162,9.0857,22.1177,0.0083,7.4144,-10.0,-0.0086,4.1628,-60.4622,-0.8448,2.5949,-20.0,-0.0271
002621,三垒股份,-54.1361,-49.1531,3.1964,1.0581,-50.0,3.2367,-46.7774,-47.446000000000005,2.9117,1.568,-45.4545,2.7623,-45.3506,-47.6895,2.2138,1.2196,-50.0,2.0706,-50.9507,-82.6918,-0.1781,-0.7939,-84.0,-0.2977,-6.4388,-33.9952,-0.364,0.9390000000000001,-33.3333,-0.4812,41.8734,-32.8967,0.3259,11.0689,-50.0,0.5202,109.8539,25.9856,1.1622,12.5456,-11.1111,1.3621,165.1691,86.441,1.4235,13.0136,25.0,1.6416,145.0749,-60.5113,1.0767,11.8814,-50.0,1.3994
600699,均胜电子,16.2894,28.316,60.1264,73.9145,20.0,61.845,52.6631,37.0417,80.7489,248.3087,20.0,63.7663,94.9691,76.5076,26.7029,201.8039,40.4762,12.2208,129.537,61.8871,248.1729,226.3327,8.1967,234.8086,202.6996,146.0433,249.3785,160.1617,22.2222,234.1366,119.9856,190.8145,210.43099999999998,24.5743,80.5556,232.7932,65.464,123.9416,197.8724,20.9659,57.6271,221.2224,43.4078,9.9611,-1.0249,-5.0427,-36.3636,-0.1039,7.0271,-60.5194,-4.1446,12.9902,-86.3636,-3.6204
300242,佳云科技,273.14099999999996,1588.2179,310.7103,228.4755,350.0,310.7103,247.0207,971.2626,316.298,210.8392,200.0,316.298,221.1327,746.1531,318.5397,216.0544,185.8549,318.5397,213.4745,229.2408,9.0864,8.7525,11.5385,9.0864,18.3033,12.5232,8.6642,10.4146,-44.4444,8.6642,-0.1213,-6.9085,6.8632,4.2005,-52.7778,6.8632,-1.4982,4.2876,7.335,4.8421,3.2702,7.335,-4.1692,5.9673,7.992000000000001,-1.3042,3.4483,7.992000000000001,34.2298,-60.7741,6.0533,15.1108,-60.0,6.0198
603661,恒林股份,,,,,,,,,,,,,,,,,,,12.604000000000001,38.346,66.2406,18.4601,39.1304,68.7141,,,,,,,16.2927,-19.19,53.2676,30.0172,-18.8235,55.1147,12.4057,-15.3822,,,-15.1751,,10.0326,-36.9262,227.6233,134.8496,-38.9205,236.4877,6.2538,-61.0045,,,-72.2222,
002012,凯恩股份,-0.862,-158.07399999999998,-0.919,0.6597,-150.0,0.3787,-3.7573,-103.6261,0.4608,7.5985,-125.0,-0.1376,-1.4464,-150.4466,-1.1188,2.9764,-175.0,-1.4675,5.61,-34.7427,1.4476,7.6821,-50.0,0.7418,11.1985,,3.5969,6.3806,-500.0,2.7355,11.8291,,2.835,2.8655,-600.0,2.0516,,,,,,,9.1049,131.8617,2.5109,1.6457,250.0,1.7947,20.8446,-61.0586,1.4818,2.9746,-75.0,0.795
600715,文投控股,125012.8252,,,1880.2732,-650.0,-8984.5236,103293.963,,,2106.1218,-400.0,-8616.69,768.8084,1165.5813,14.4352,7.9522,120.0,14.0779,193.6587,341.62300000000005,15.1551,28.2249,12.5,14.6343,61.9467,25.0846,15.5986,49.2583,-36.3636,15.1238,49.6321,46.3887,70.7658,71.2672,40.0,70.0904,29.6259,5.2859,64.7428,66.1625,0.0,63.9843,1.1255,-27.5644,58.8511,43.1158,-30.5556,58.6559,-34.3477,-61.0955,53.1713,35.5695,-64.2857,52.9423
603232,格尔软件,,,,,,,,,,,,,,,,,,,25.0711,18.097,21.1948,13.1695,17.1429,21.1396,83.3849,,,,-190.9091,,23.6663,197.3018,,,200.0,,15.8903,234.9053,,,185.7143,,17.0603,23.539,93.1529,87.3402,2.439,93.4901,19.0886,-61.1932,94.5191,93.8998,-70.0,94.7616
002899,英派斯,,,,,,,,,,,,,,,,,,,6.5323,11.8306,20.0865,12.4837,11.7647,20.0865,,,,,,,,,,,,,6.5374,0.8032,,,0.0,,10.0915,-2.3708,119.2453,75.4294,-10.5263,119.2453,11.4498,-61.2662,113.0343,77.3921,-70.6471,113.0343
600331,宏达股份,,,,,,,-33.8526,,9.9894,3.9444,-127.1335,11.632,-18.5951,,11.6953,3.3441,-135.6742,13.3844,-6.6929,223.5792,2.5337,0.4103,225.7732,2.735,55.1066,,5.3451,-2.2221,-192.8854,4.8704,44.0418,1517.0967,6.1195,-2.7686,396.7742,4.7601,29.5617,652.7608,8.3371,-2.2453,318.1102,6.1362,13.4062,158.3028,6.6193,-7.3418,60.6013,4.3831,4.3847,-61.3573,5.7456,-4.0562,-77.0213,3.6032
300110,华仁药业,13.9063,-84.0408,-3.5004,6.5676,-82.0,-3.4495,16.1399,-90.9668,-2.0427,4.1795,-84.3333,-1.9107,12.7703,-58.5326,-1.9114,6.478,-57.4,-1.7692,12.9376,1.038,5.9678,-0.8677,21.0,1.6621,-1.8754,84.7131,6.0983,-1.844,75.0,1.7814,0.7059,388.24800000000005,5.7821,1.4113,82.9787,1.3499,0.5706,93.3232,6.0528,1.8883,10.3286,1.5945,5.0364,74.2474,1.4608,5.952000000000001,9.0909,1.4189,19.2284,-61.4109,45.8496,14.392000000000001,-66.6667,47.5864
002099,海翔药业,3.4315,-18.0879,2.947,19.8347,-59.0909,3.1678,0.7932,-9.3844,12.179,37.92,-53.3333,12.4422,1.5173,-4.6645,41.0351,55.7627,-50.0,41.242,-1.2429999999999999,-55.9246,33.5202,42.9505,-78.8732,32.9699,-8.9545,-10.7552,36.0275,41.0113,-22.2222,35.3755,-4.5312,-18.1517,33.1704,21.1321,-28.5714,32.5074,-9.6087,-32.8518,3.0796,6.43,-40.0,2.6279,-5.1334,52.455,7.7913,8.1286,46.6667,7.851,4.5383,-61.5213,6.1108,-1.0092,-57.1429,6.1688
002648,卫星石化,24.5307,,-7.9379,-8.2232,-102.0556,-8.008,0.1172,,-9.2092,-8.457,-113.7857,-9.2487,7.1246,,-5.615,-5.2419,-144.3571,-5.7665,27.8769,,8.1649,5.0097,-171.5596,7.9317,82.2763,11417.115,17.3469,14.6137,9710.8108,17.1569,84.6803,3329.4025,20.1412,15.7017,3022.2798,19.8305,77.0827,615.0347,120.02799999999999,48.8484,550.161,119.8993,52.9125,204.5719,112.8668,36.6223,166.6667,113.1375,-8.4509,-61.5595,98.9936,29.7169,-70.6887,99.1614
